video_id,title,contract_id,category,sub1,sub2,season,phase,series_name,created_at
ROSUEiw-dpU,Bolero Gây Ch?n ??ng Hàng Tri?u Con Tim - Nh?c Vàng Bolero D? NGHE D? NG? - Lk Nh?c Vàng Hay Tê Tái,217,Others,Compilation,,,,,9/11/2018 9:53
PdtNX4pUWH8,Liên Khúc Nh?c Vàng Tr? Tình Hay Nh?t 2018 - Nh?ng Ca Khúc Bolero Ch?n ??ng Con Tim - Ca Nh?c Bolero,217,Others,Compilation,,,,,9/11/2018 9:53
rDMIZgy9laE,Ca Nh?c Bolero Nh?c Vàng Tr? Tình Hay Nh?t 2018 - Nh?c Bolero Lay ??ng Tri?u Con Tim - MAI NGUY?N,217,Others,Compilation,,,,,9/11/2018 9:53
7rhb3XvKbkE,Liên Khúc Chuy?n Tình Lan ?i?p 123 - Tuy?t Nhung | Ca Nh?c Bolero Ch?n ??ng Tri?u Con Tim,217,Others,Compilation,,,,,9/11/2018 9:53
Dz9aA453ZOk,Liên Khúc Nh?c Vàng Tr? Tình Hay Nh?t 2018 - Nh?ng Ca Khúc Nh?c Bolero M?i Nh?t C?a PH??NG HUY?N,217,Others,Compilation,,,,,9/11/2018 9:53
Db6-TukuaQ4,Liên Khúc Hòa T?u Nh?c Nh? | Nh?c Phòng Trà và Quán Cafe S? 12 | Nh?c Không L?i Hay Nh?t,435,Others,Others,,,,,9/11/2018 9:53
JXh87CCIqzM,Liên Khúc Hòa T?u Nh?c Nh? | Nh?c Phòng Trà và Quán Cafe S? 13 | Nh?c Không L?i Hay Nh?t,435,Others,Others,,,,,9/11/2018 9:53
N72bbiqrCsA,Liên Khúc Hòa T?u Nh?c Nh? | Nh?c Phòng Trà và Quán Cafe S? 14 | Nh?c Không L?i Hay Nh?t,435,Others,Others,,,,,9/11/2018 9:53
ci6w08xKMwA,Liên Khúc Hòa T?u Nh?c Nh? | Nh?c Phòng Trà và Quán Cafe S? 15 | Nh?c Không L?i Hay Nh?t,435,Others,Others,,,,,9/11/2018 9:53
yX4Az06Hgdo,L? 2-9 ph?i nghe nh?c này - Nh?c Cách M?ng Remix - Giai ?i?u Vàng Nh?c ?? C?c B?c,435,Remix,Audio,,,,,9/11/2018 9:53
vk7TtNiPs6U,B?N S? CH?T L?NG KHI NGHE BOLERO - Nh?c Vàng Tr? Tình Hay Nh?t 2018 - Nh?c Bolero Ch?n ??ng Con Tim,217,Others,Compilation,,,,,9/11/2018 9:53
XAEh4wJOnyY,30 CA KHÚC NH?C VÀNG CH?N ??NG TRI?U CON TIM - ?O?N TUY?T | B?n S? Ch?t L?ng Khi Nghe Ca Khúc Này,217,Others,Compilation,,,,,9/11/2018 9:53
q85s6DrB0po,Liên Khúc Nh?c Vàng Tr? Tình Hay Nh?t 2018 - Nh?ng Ca Khúc Bolero Ch?n ??ng Con Tim - Ca Nh?c Bolero,217,Others,Compilation,,,,,9/11/2018 9:53
rOw8n9hUFOo,Liên Khúc Hòa T?u Nh?c Nh? | Nh?c Phòng Trà và Quán Cafe S? 10 | Nh?c Không L?i Hay Nh?t,435,Others,Others,,,,,9/11/2018 9:53
tVuWirSlb_c,Liên Khúc Hòa T?u Nh?c Nh? | Nh?c Phòng Trà và Quán Cafe S? 11 | Nh?c Không L?i Hay Nh?t,435,Others,Others,,,,,9/11/2018 9:53
hNuNPpDPihU,Test Loa Ph?i M? Nh?c Này #138 l Bass C?c S??ng l LK Nh?c Không L?i Hay Nh?t l Organ Nh?c S?ng,435,Others,Others,,,,,9/11/2018 9:53
WocCX-DMojQ,Test Loa Ph?i M? Nh?c Này #139 l Bass C?c S??ng l LK Nh?c Không L?i Hay Nh?t l Organ Nh?c S?ng,435,Others,Others,,,,,9/11/2018 9:53
zVAi3eqKEHQ,Test Loa Ph?i M? Nh?c Này #140 l Bass C?c S??ng l LK Nh?c Không L?i Hay Nh?t l Organ Nh?c S?ng,435,Others,Others,,,,,9/11/2018 9:53
jd-a912fblc,Test Loa Ph?i M? Nh?c Này #141 l Bass C?c S??ng l LK Nh?c Không L?i Hay Nh?t l Organ Nh?c S?ng,435,Others,Others,,,,,9/11/2018 9:53
lBZxR9t14Ts,Ph?n M? Côi | Phi Nhung | Official MV,209,Dan ca - Que Huong,Music Video,,,,,9/11/2018 9:53
DLvICpWYfz0,Liên Khúc Hòa T?u Nh?c Nh? | Nh?c Phòng Trà và Quán Cafe S? 16 | Nh?c Không L?i Hay Nh?t,435,Others,Others,,,,,9/11/2018 9:53
TtRXtkxVuBI,T? T?m | Phi Nhung,209,Others,Others,,,,,9/11/2018 9:53
JoKGUUr6pAc,Lá S?u Riêng | Phi Nhung,209,Others,Others,,,,,9/11/2018 9:53
TPPGq4v9kMo,Cung T? Hòa ?i?u | Phi Nhung - H? V?n C??ng - Qu?nh Trang - Nguy?n Phú Quí,209,Dan ca - Que Huong,Others,,,,,9/11/2018 9:53
kBHoxARmN6A,L?i Nh? Ng??i Yêu | Nguy?n Phú Quí,209,Bolero,Others,,,,,9/11/2018 9:53
XORIYYiYCHw,Nh? Ba | Nguy?n Phú Quí,209,Bolero,Others,,,,,9/11/2018 9:53
pE-d2Ztpb1s,V? Mi?n Tây | ?êm M?a Nh? M? | H? V?n C??ng,209,Dan ca - Que Huong,Others,,,,,9/11/2018 9:53
pI8Cm-qrKHM,M? Tôi | Qu?nh Trang,209,Dan ca - Que Huong,Others,,,,,9/11/2018 9:53
QGS8FjnVAKE,Quê H??ng 3 Mi?n | Qu?nh Trang,209,Dan ca - Que Huong,Others,,,,,9/11/2018 9:53
oF0-ibViVkE,Liên Khúc Hòa T?u Nh?c Nh? | Nh?c Phòng Trà và Quán Cafe S? 17 | Nh?c Không L?i Hay Nh?t,435,Others,Others,,,,,9/11/2018 9:53
sqLbz8qQ_XQ,Nh?ng V?n Th? Vu Lan Mùa Hi?u H?nh | M? ?i Mai Con V? | Phi Nhung,209,Others,Others,,,,,9/11/2018 9:53
MTaTc6DIJPA,Liên Khúc Hòa T?u Nh?c Nh? | Nh?c Phòng Trà và Quán Cafe S? 18 | Nh?c Không L?i Hay Nh?t,435,Others,Others,,,,,9/11/2018 9:53
Km-9O_SBDLs,Ph?n M? Côi | Phi Nhung | Official MV,209,Others,Musical Film,,,,,9/11/2018 9:53
32D29swI47c,N?m 17 Tu?i | Phi Nhung [Live],209,Bolero,Music Video,,,,,9/11/2018 9:53
0g7TmAn6jWM,Chi?u Lên B?n Th??ng | Phi Nhung [Live],209,Dan ca - Que Huong,Music Video,,,,,9/11/2018 9:53
VhJ3Rfw_aJk,Livestream Phi Nhung làm ??p cùng Nh?t Bình Makeup,209,Others,Others,,,,,9/11/2018 9:53
RSRjH61qfNY,Trailer Ph?n M? Côi | MV H?a H?n Nhi?u N??c M?t | Phi Nhung,209,Others,Trailers,,,,,9/11/2018 9:53
VVrI2DmWgbs,V??N THÚ NHÀ EM.,387,Others,Others,,,,,9/11/2018 9:53
Qb3_wQixeNc,??Y THÁNG NHÃ ?AN.,387,Others,Others,,,,,9/11/2018 9:53
QMC_PoNBsW8,RÙA NÚI VÀNG GIAO PH?I.,387,Others,Others,,,,,9/11/2018 9:53
UCCremdAe2Q,CHO RÙA NÚI VÀNG ?N.,387,Others,Others,,,,,9/11/2018 9:53
7QqtnE6CSac,QUÁ TRÌNH GIAO PH?I C?A RÙA NÚI VÀNG.,387,Others,Others,,,,,9/11/2018 9:53
VUhP1dMIZ1I,DUYÊN PH?N C?I CÁCH TI?NG VI?T.,387,Others,Others,,,,,9/11/2018 9:53
VFdoH5mno4k,TRÁCH AI VÔ TÌNH,387,Dan ca - Que Huong,Others,,,,,9/11/2018 9:53
PzOSWTcb4Ow,Ph??ng Bu?n - Ph??ng Anh | Official MV,81,Bolero,Music Video,,,,,9/11/2018 9:53
oI1yYzILTNI,?ây M?i Là Nh?c Test Loa #30 || Nh?c S?ng EDM Cho Dàn Âm Thanh S?ng ??ng,440,Others,Others,,,,,9/11/2018 9:54
vPApZ9llQHw,KARAOKE NH?C S?NG || SÓC S? BAI SÓC TR?NG,440,Others,Karaoke,,,,,9/11/2018 9:54
8C6IjULc4ik,KARAOKE NH?C S?NG || MÙA XUÂN LÁ KHÔ (Tone Nam) ?AN NGUYÊN || BEAT HAY NH?T || PH??NG HOÀNG KARA,440,Others,Karaoke,,,,,9/11/2018 9:54
oT_kDoOrf_M,?ây M?i Là Nh?c Test Loa # 31 || LK Disco B?c L?a Hay Nh?t - Âm thanh s?ng ??ng - Ph??ng Hoàng Kara,440,Bolero,Karaoke,,,,,9/11/2018 9:54
yBLlrP3LTGs,KARAOKE DUYEN HONG TONE NAM,440,Others,Karaoke,,,,,9/11/2018 9:54
2OBH7MnART0,?ây M?i Là Nh?c Test Loa #26 || Liên Khúc Nh?c S?ng DJ Mi?n Tây B?c L?a Xì Khói - Bass ??p C?c S??ng,440,Others,Others,,,,,9/11/2018 9:54
jsUP4Zygk4Y,?ây M?i Là Nh?c Test Loa #27|| Nh?c S?ng Disco Bolero B?c L?a - Âm Thanh S?ng ??ng | Bass C?c Chu?n,440,Others,Others,,,,,9/11/2018 9:54
Rsu2ZWcRHf4,?ây M?i Là Nh?c Test Loa #28 || Nh?c S?ng Disco B?c L?a - Bass C?ng ?ét - Test Loa C?c Chu?n,440,Others,Others,,,,,9/11/2018 9:54
wZPeXEKkGH4,?ây M?i Là Nh?c Test Loa #29 || Liên Khúc Nh?c S?ng Disco Bolero - Cho Dàn Âm Thanh S?ng ??ng,440,Others,Others,,,,,9/11/2018 9:54
EmSUWQw7Wh4,?ây m?i là nh?c test loa #24 || Em gái Mi?n Tây hát bolero gi?ng B?c c?c chu?n || Ph??ng Hoàng kara,440,Others,Audio,,,,,9/11/2018 9:54
GAA66Navy2g,?ây m?i là nh?c test loa #25 || Liên Khúc Nh?c S?ng ?ám C??i Mi?n Tây Ch?n L?c Hay Nh?t,440,Others,Others,,,,,9/11/2018 9:54
7uMeE4ksoSg,KARAOKE NH?C S?NG || KHÓC TH?M (Tone N?) || BEAT HAY NH?T || PH??NG HOÀNG KARA,440,Bolero,Karaoke,,,,,9/11/2018 9:54
IuBAU3ZeSvg,KARAOKE NH?C S?NG || KHÓC TH?M (Tone Nam) || BEAT HAY NH?T || Ph??ng Hoàng Kara,440,Bolero,Karaoke,,,,,9/11/2018 9:54
cTH9NKZr1WY,?ây M?i Là Nh?c Test Loa Vol 33 || Bass ??p C?c M?nh - Cho Dàn Âm Thanh S?ng ??ng,440,Bolero,Karaoke,,,,,9/11/2018 9:54
C6u0cqJnxb8,?ây M?i Là Nh?c Test Loa #32 || Âm Thanh S?ng ??ng - Bass c?c m?nh - Chu?n Test Loa,440,Bolero,Karaoke,,,,,9/11/2018 9:54
YR5s5do-arY,?ây M?i Là Nh?c Test Loa #34 || Liên Khúc Nh?c S?ng Disco B?c L?a Cho Dàn Âm Thanh S?ng ??ng,440,Others,Others,,,,,9/11/2018 9:54
GiRHIJ8Akic,Ngo?i Ô Bu?n - Cs Ph??ng Huy?n,744,Bolero,Music Video,,,,,9/11/2018 9:54
S814d66Oiqs,"KARAOKE ""Nh? v? Th?y Cô - Cs Ph??ng Huy?n",744,Bolero,Karaoke,,,,,9/11/2018 9:54
tiTum8C6Sno,Nh? v? Th?y Cô - CS Ph??ng Huy?n,744,Bolero,Audio,,,,,9/11/2018 9:54
OdVb9QO7RBs,KARAOKE | TÌM L?I NG??I X?A - NG?C LINH,190,Bolero,Karaoke,,,,,9/11/2018 9:54
vUylGxyi-kE,Nh?c S?ng ??ng C?p Là ?ây - Tuy?t ??nh Bolero Say ??m Lòng Ng??i - Liên Khúc Nh?c S?ng Bolero Disco,745,Others,Audio,,,,,9/11/2018 9:54
h5jhOJsEMKA,NH?C S?NG 2018 DJ - NONSTOP C?C B?C ? LK NH?C S?NG BOLERO MI?N TÂY REMIX,745,Others,Audio,,,,,9/11/2018 9:54
9Txxlz4xqb4,Liên Khúc Nh?c S?ng Cha Cha Cha V? Mi?n Tây l LK Nh?c Không L?i Dân Ca Hay Nh?t,745,Others,Audio,,,,,9/11/2018 9:54
SCRih_9hN7o,"HAI S?C HOA TI-GÔN (Nh?c Tr?n Tr?nh, th? T.T.Kh) _ n?m: 1958",103,Others,Others,,,,,9/11/2018 9:54
3nqjyPq04SU,TINH HOA NH?C S?NG BOLERO DÂN DÃ 2018 - TUY?N CH?N LK NH?C S?NG BOLERO DÂN CA ??NG QUÊ - NG?T MÊ LY,745,Others,Audio,,,,,9/11/2018 9:54
DfuBOHyS8O8,NH?C S?NG BOLERO REMIX 2018 - LK NH?C S?NG THÔN QUÊ TR? TÌNH S?N REMIX C?C M?I - GI?NG CA NG?T NGÀO,745,Remix,Audio,,,,,9/11/2018 9:54
mFoj4xcFEDU,TÌNH NH? MÂY KHÓI _Tác gi?: Lam Ph??ng,103,Others,Others,,,,,9/11/2018 9:54
rHxIXOa-C50,TRÊN THÁNG NGÀY ?Ã QUA (T? Công Ph?ng),103,Others,Others,,,,,9/11/2018 9:54
mBcQ2Ml71MY,L?M (Sáng tác: Lam Ph??ng ),103,Others,Others,,,,,9/11/2018 9:54
wlt1XXr9nLI,CHUY?N BU?N NGÀY XUÂN (Sáng tác: Lam Ph??ng),103,Others,Others,,,,,9/11/2018 9:54
VVaP_Vlbe0k,Liên Khúc Có Nh? ?êm Nào | Quách Thành Danh Ft. SaKa Tr??ng Tuy?n,174,Remix,Others,,,,,9/11/2018 9:54
CB_BYSPbmk0,ALBUM XIN TR? TÔI V? - THE BEST OF PHÚC DUY & HU?NH T?N SANG | SAIGON BOLERO CD OFFICIAL,83,Others,Audio,,,,,9/11/2018 9:54
NNqeR7uoqOs,MV 4K | DUYÊN PH?N - NG?C N??C | Saigon Bolero Official,83,Bolero,Music Video,,,,,9/11/2018 9:54
DKbzUPv5_BE,N?i Bu?n Hoa Ph??ng - Phúc Duy | Official Audio | Saigon Bolero,83,Bolero,Audio,,,,,9/11/2018 9:54
abEAToZoEU0,lk15 cha cha cha me say 2019,745,Others,Audio,,,,,9/11/2018 9:54
TdXkoO7Na-Q,?êm Tâm S? - Phúc Duy & Hu?nh T?n Sang | Official Audio | Saigon Bolero,83,Bolero,Audio,,,,,9/11/2018 9:54
uJpyh1Z5o0U,SAKA TR??NG TUY?N - Duyên Ph?n Remix (Live),182,Remix,Others,,,,,9/11/2018 9:54
05BqmQ37v3s,ALBUM LIÊN KHÚC NH?N C??I – NG?C H?I & HU?NH T?N SANG & KHÁNH HUY | SAIGON BOLERO CD OFFICIAL,83,Others,Audio,,,,,9/11/2018 9:54
c8Mj-CvFC4I,ALBUM CH?P TAY L?Y NG??I - THE BEST OF THANH NHÂN | SAIGON BOLERO CD OFFICIAL,83,Others,Audio,,,,,9/11/2018 9:54
mtZuLGSL_fg,Khát V?ng X?a - Ng?c H?i | Official Audio | Saigon Bolero,83,Bolero,Audio,,,,,9/11/2018 9:54
vW65it9-ZA8,ALBUM MI?N TÂY QUÊ TÔI - HU?NH T?N SANG & NG?C H?I & PHÚC DUY | SAIGON BOLERO CD OFFICIAL,83,Others,Audio,,,,,9/11/2018 9:54
2Es-VpsXpA4,T?i ph?n - Thanh Ph??ng,94,Bolero,Music Video,,,,,9/11/2018 9:54
otov_SIQj-E,?êm t? t? -Thanh Ph??ng ft Lý Hào Nam,94,Bolero,Music Video,,,,,9/11/2018 9:54
ZqH4nrgi1Dw,Câu chuy?n ??u n?m - Thanh Ph??ng,94,Others,Music Video,,,,,9/11/2018 9:54
UMd7RntO6cc,Show th?i trang s?c màu hè thu - NTK Kim H?nh,94,Others,Others,,,,,9/11/2018 9:54
vLRr7RAHU-c,Thôi nôi bé Qu?nh Trang,94,Others,Others,,,,,9/11/2018 9:54
tI197NFiK4c,Tr??ng x?a tình c? - Lâm H?i,94,Others,Music Video,,,,,9/11/2018 9:54
uQ51hKt3LLA,Bác ?ang cùng chúng cháu hành quân - Bé Khai Xuân,94,Nhac tru tinh,Music Video,,,,,9/11/2018 9:54
b0Rq2SfpbAQ,Mambo Yêu Th??ng - Ngô Thái S?n,94,Others,Music Video,,,,,9/11/2018 9:54
Rsl0wM5zOnQ,Chi?c áo bà ba - Kim H??ng,94,Dan ca - Que Huong,Music Video,,,,,9/11/2018 9:54
xzJPlZCod0I,ep9 song6 Cô ??n,78,Others,TV Show,,,,,9/11/2018 9:54
aZeXlJhHUkg,Anh còn n? em - Tr?n Ph??ng,94,Bolero,Music Video,,,,,9/11/2018 9:54
a1nVujUFGjU,ep9 song2 2 Tình ??i   Không còn nh? ng??i yêu,78,Others,TV Show,,,,,9/11/2018 9:54
LKq2C_OXx5c,Ch? ?ông - Tr?n Quân,94,Nhac tru tinh,Music Video,,,,,9/11/2018 9:54
TpXP6hD65WY,ep9 song2 1 Tình ??i   Không còn nh? ng??i yêu,78,Others,TV Show,,,,,9/11/2018 9:54
1XZi3lZAvMQ,M? yêu ?i - Tr?n Ph??ng,94,Young Music,Music Video,,,,,9/11/2018 9:54
CQV4yGzd0TQ,ep9 song5 2 Tình ??ng   Mu?n màng,78,Others,TV Show,,,,,9/11/2018 9:54
_3yOQ0M6F2E,Tr??ng c? tình x?a - Lâm H?i,94,Others,Music Video,,,,,9/11/2018 9:54
nz9msNbAlxs,ep9 song5 1 Tình ??ng   Mu?n màng,78,Others,TV Show,,,,,9/11/2018 9:54
ZrrVyG0d44Q,trailer ep8,78,Others,TV Show,,,,,9/11/2018 9:54
cwA_p8AcWIM,trailer ep8 2,78,Others,TV Show,,,,,9/11/2018 9:54
iKrZqvkKa6o,C?n m?a trong ??i - Kim H?nh,94,Bolero,Music Video,,,,,9/11/2018 9:54
ClOehBeAU6A,ep9 song4 2 B?n tình cu?i   Xin còn g?i tên nhau,78,Others,TV Show,,,,,9/11/2018 9:54
HjngnCBRkEU,Nh?ng ??c m? bay cao - Cô bé d? th??ng Khai Xuân,94,Others,Music Video,,,,,9/11/2018 9:54
TNa0MmaUZ40,Xuân nay ?ã v? - Vy Thúy H?ng,94,Nhac tru tinh,Music Video,,,,,9/11/2018 9:54
Dxhl6kd6YSY,ep9 song4 1 B?n tình cu?i   Xin còn g?i tên nhau,78,Others,TV Show,,,,,9/11/2018 9:54
uVIzImBd3Og,ep9 song3  duyên mình l?,78,Others,TV Show,,,,,9/11/2018 9:54
K-X3WPZ3s2Q,?o?n bu?n ?êm m?a - H?i Vy,94,Bolero,Music Video,,,,,9/11/2018 9:54
UMcA3Z57Eco,ep9 song1 2  Câu hò bên b? Hi?n L??ng   ? hai ??u n?i nh?,78,Others,TV Show,,,,,9/11/2018 9:54
g8RikROvHOE,ep9 song1  Câu hò bên b? Hi?n L??ng   ? hai ??u n?i nh?,78,Others,TV Show,,,,,9/11/2018 9:54
B8hrPJj7q00,"Gi?n anh, em có ???c vui?!... | G?i l?i yêu th??ng #13",78,Others,TV Show,,,,,9/11/2018 9:54
YzM6azcKglw, Tr?c ti?p ] B?n tin Hà N?i 18:00 ngày 09.09.2018 | HANOITV,125,News,TV,,,,,9/11/2018 9:54
Z7KbckSvL6A,"Gi?m cân theo c? ch? khoa h?c, an toàn | HANOITV",125,News,TV,,,,,9/11/2018 9:54
1dqq8DysrHk, TR?C TI?P CÔNG B? K?T QU? TOP 3 NG??I ??P TH?I TRANG HOA H?U VI?T NAM 2018,78,Others,Others,,,,,9/11/2018 9:54
I1jBawEde4w,ep12 cut3,78,Others,TV Show,,,,,9/11/2018 9:54
y3NXqqVUPno,ep12 cut2,78,Others,TV Show,,,,,9/11/2018 9:54
gLAUYG4LD3A,ep12 cut1,78,Others,TV Show,,,,,9/11/2018 9:54
z9Wha0jJDXQ,ep12 song5 2 gi?n h?n,78,Others,TV Show,,,,,9/11/2018 9:54
0ic0vjb_kU8,ep12 song5 1 gi?n h?n,78,Others,TV Show,,,,,9/11/2018 9:54
cOI6ul-aw3Q,ep12 song4 ch?a bao gi?,78,Others,TV Show,,,,,9/11/2018 9:54
t7lks86OkZ0,ep12 song3 2 M?t l?n cu?i thôi   Hãy nói v?i em,78,Others,TV Show,,,,,9/11/2018 9:54
ymfylO2g4iY,ep12 song3 1 M?t l?n cu?i thôi   Hãy nói v?i em,78,Others,TV Show,,,,,9/11/2018 9:54
6_BSj8J9NrM,Truy?n ng?n: H? B? | Sao khuê l?p lánh - k? 117 - 8/9/2018,141,Audiobooks,Others,,,,,9/11/2018 9:54
46J7OXmEV2c,ep12 song1 tr?ng v?,78,Others,TV Show,,,,,9/11/2018 9:54
g0LbD8TFzY4,Nhi?u tuy?n ???ng nông thôn b? xu?ng c?p | TH?I S? H?U GIANG - 08/9/2018,141,News,TV,,,,,9/11/2018 9:54
m3rjF3fzFDw,ep8 song2 Ru ta ng?m ngùi,78,Others,TV Show,,,,,9/11/2018 9:54
dumVOVHoDgc,ep12 teaser2,78,Others,TV Show,,,,,9/11/2018 9:54
0Kj7MgU2Zl0,ep12 teaser1,78,Others,TV Show,,,,,9/11/2018 9:54
1zpd0qOHEic,Công an Hà N?i truy tìm Mazda 3 màu ?? gây m?t ATGT ???ng C?u Di?n | HANOITV,125,News,TV,,,,,9/11/2018 9:54
CFNl93U6KAU,Truy tim xe Mazda,125,News,TV,,,,,9/11/2018 9:54
s6qXFg-v7z0,"Xe ??p ?i?n gi?, nhái tung hoành | NG??I TIÊU DÙNG HÔM NAY - 08/9/2018",141,News,TV,,,,,9/11/2018 9:54
8HiCN_K8rOc,"Cách ?ánh v?n, h?c ch? m?i | CHUY?N ??NG ?ÔNG TÂY – 8/9/2018",141,News,TV,,,,,9/11/2018 9:54
BAobxLPcg30,Hà N?i ??p và ch?a ??p | 07.09.2018 | Gia t?ng vi ph?m d?ng ?? xe trong ngõ ??i C?n - Ng?c Hà,125,News,TV,,,,,9/11/2018 9:54
c5UMHmN9m3I,Hà N?i bu?i sáng 06H00 | 08.09.2018 | ?ánh v?n theo sách ti?ng Vi?t công ngh? giáo d?c,125,News,TV,,,,,9/11/2018 9:54
uaQL3TarlTw,SC XOMHOM S36 090918,125,Film,Short film,,,,,9/11/2018 9:54
GtNdmEPGIPI,SC DUOIHINHBATCHU S35 080918,125,Show,Game show,,,,,9/11/2018 9:54
muu4SUDeY48,Tiêu chu?n s? d?ng ngo?i ng? ??i v?i giáo viên ph? thông | CÓ TH? B?N QUAN TÂM - 8/9/2018,141,News,TV,,,,,9/11/2018 9:54
t0qziem16j4,Ti?t l? m?i nh?t v? chi?c máy bay MH370 | TIN T?C ?ÔNG TÂY - 8/9/2018,141,News,TV,,,,,9/11/2018 9:54
t59e5-TjdQo,Câu chuy?n ??ng sau 4.000 chi?c bánh Trung thu b? t?ch thu,141,News,TV,,,,,9/11/2018 9:54
LPO24erc3Lg,Ti?t l? m?i nh?t v? chi?c máy bay MH370 | TIN T?C ?ÔNG TÂY - 8/9/2018,141,News,TV,,,,,9/11/2018 9:54
-Uk95Yhh-Ak,Cà Mau - làm giàu t? mãng c?u ta | B?N TIN KINH T? NÔNG NGHI?P - 8/9/2018,141,News,TV,,,,,9/11/2018 9:54
LcYRLNWLqJY,Truy?n ng?n: R?ng m?m | Sao khuê l?p lánh - k? 116 - 7/9/2018,141,Audiobooks,Others,,,,,9/11/2018 9:54
OFn9syj_t9U,Hà N?i bu?i sáng 06H00 | 09.09.2018 | B? Giáo d?c và ?ào t?o lên ti?ng v? b? sách công nghê giáo d?c,125,News,TV,,,,,9/11/2018 9:54
Uu-wixrZDME,Nh?ng th? ph?m gây h?i gan | S?ng kh?e m?i ngày | HANOITV,125,News,TV,,,,,9/11/2018 9:54
mB3lmfV8Q2I,4 h?c sinh Vi?t Nam ??u ?o?t huy ch??ng Olympic Tin h?c qu?c t? | CHUY?N 22 GI? – 7/9/2018,141,News,TV,,,,,9/11/2018 9:54
mRbgdywmJc0,Hà N?i ??p và ch?a ??p | 08.09.2018 | Sinh ho?t v?n hóa c?ng ??ng - ?m áp tình thân,125,News,TV,,,,,9/11/2018 9:54
dsSvw0G9FTQ,"B?y ?i?m ""linh huy?t"" ? vùng Th?t S?n - BÓNG TH?I GIAN - 7/9/2018",141,News,TV,,,,,9/11/2018 9:54
MUfR1Q9J6QE,HaNoibuoisang 20180909,125,News,TV,,,,,9/11/2018 9:54
P6XMkJ1NDms,"Xây nhà trên c?ng thoát n??c, làm ng?p c? xóm | TH?I S? H?U GIANG - 07/9/2018",141,News,TV,,,,,9/11/2018 9:54
dWDy7HxaMJk,"Ngu?n lao ??ng, ch? th?a, ch? thi?u",125,News,TV,,,,,9/11/2018 9:54
B-PMWf7cUjw,Công ty n??c s?ch Tây Hà N?i và ng??i dân t?i K?T Tân Tây ?ô ch?a tìm ???c ti?ng nói chung | HANOITV,125,News,TV,,,,,9/11/2018 9:54
3zStO-ciDyI,Ph??ng pháp rèn luy?n ti?ng Anh hi?u qu? | HANOITV,125,News,TV,,,,,9/11/2018 9:54
cFUnmnT3qbY,Th?c h? vi?c chích thu?c tr? b?nh trên cây cam ? mi?n Tây | TIN T?C MEKONG - 07/9/2018,141,News,TV,,,,,9/11/2018 9:54
JcW8x8j4hBE,Thêm lá ph?i xanh cho thành ph? - Công viên h? ?i?u hòa Nhân Chính m? c?a 10/9 | HANOITV,125,News,TV,,,,,9/11/2018 9:54
HG-CdkmcffM,NG??I TIÊU DÙNG HÔM NAY - 7/9/2018,141,News,TV,,,,,9/11/2018 9:54
2IgSsSaWBt4,H?n 50 công nhân ? Yên Bái nh?p viên do hít khí th?i ??c | HANOITV,125,Show,Game show,,,,,9/11/2018 9:54
8VordWNCb9w,Mi?n h?c phí cho tr? 5 tu?i và h?c sinh THCS: V?a m?ng v?a lo | HANOITV,125,News,TV,,,,,9/11/2018 9:54
ZBKkvruMbmU,"Liên quan t?i ???ng dây bán dâm, hoa h?u Th? D?ng b? t??c hàng lo?t danh hi?u | HANOITV",125,News,TV,,,,,9/11/2018 9:54
PsceLLLOsc4, [ Tr?c ti?p ] ?u?i hình b?t ch? ngày 08.09.2018 | HANOITV (unlisted),125,News,TV,,,,,9/11/2018 9:54
lU-16BbaWjU,Thu gi? hàng nghìn bánhh n??ng Trung thu không rõ ngu?n g?c xu?t x? | HANOITV,125,News,TV,,,,,9/11/2018 9:54
pJmibzNlZxs,Thông tin c?a Vi?n V?t lý ??a c?u v? rung ch?n trong sáng nay 08/09/2018 | HANOITV,125,News,TV,,,,,9/11/2018 9:54
6FUzg6QwhxE,Lãng phí không th? tái s? d?ng sách giáo khoa | HANOITV,125,News,TV,,,,,9/11/2018 9:54
LGER1ivXg9c,"Ch??ng trình ""V? t?ng b?n vùng l?"" n?m 2018 | HANOITV",125,News,TV,,,,,9/11/2018 9:54
C35jruGV9Gc,"Gi?i thi?u sách ""B??c chân theo d?u m?t tr?i"" - Tác gi? Ph??ng Thu Th?y | HANOITV",125,News,TV,,,,,9/11/2018 9:54
cnpaZASB_T0,Phát ??ng cu?c thi Olympic ti?ng Anh toàn qu?c l?n th? 2 n?m 2018 | HANOITV,125,News,TV,,,,,9/11/2018 9:54
U3oWeoGnQ90,Mô hình thanh niên qu?n Hoàng Mai xung kích tham gia c?i cách hành chính | HANOITV,125,News,TV,,,,,9/11/2018 9:54
ogf-sJi0Ios,Ki?m ti?n t? Youtube ph?i n?p thu? | HANOITV,125,News,TV,,,,,9/11/2018 9:54
EHXQjyCJPBM,Hà N?i ch?a ch?t ph??ng án tuy?n sinh vào l?p 10 | HANOITV,125,News,TV,,,,,9/11/2018 9:54
1-tO49ONloY,Gi?m cân theo c? ch? khoa h?c | HANOITV,125,News,TV,,,,,9/11/2018 9:54
LYqJIhAzdts,"Khó kh?n trong xây d?ng chính quy?n ?i?n t? t?i Ba Vì, Hà N?i | HANOITV",125,News,TV,,,,,9/11/2018 9:54
