date,channel_id,video_id,claimed_status,uploader_type,country_code,estimated_partner_revenue,estimated_partner_ad_revenue,estimated_partner_ad_auction_revenue,estimated_partner_ad_reserved_revenue,estimated_youtube_ad_revenue,estimated_monetized_playbacks,estimated_playback_based_cpm,ad_impressions,estimated_cpm,estimated_partner_red_revenue,estimated_partner_transaction_revenue
20190111,UCgb17I1QqqCmZg0QBYye3NA,3LBuJTxAv2M,claimed,self,GB,0.001,0.001,0.001,0,0.001,6,0.176,6,0.176,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,RwFBgskIfb4,claimed,self,VN,0.017,0.017,0.017,0,0.026,20,1.324,18,1.471,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,9J5fGGBdtdg,claimed,self,VN,0.133,0.133,0.133,0,0.241,223,1.082,236,1.023,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,C-yAU7yp7-w,claimed,self,PK,0,0,0,0,0,2,0.035,2,0.035,0,0
20190111,UC42rHKsPLtfJMxWU-CWTeFQ,h-qU8-fN6r8,claimed,self,VN,0.019,0.019,0.016,0.003,0.034,30,1.13,30,1.13,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ybZYH523hoo,claimed,self,CR,0.021,0.021,0.021,0,0.038,16,2.393,16,2.393,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,HeaP-iAZBXw,claimed,self,VN,0.004,0.004,0.004,0,0.007,17,0.384,17,0.384,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,_CrMhoFMQRY,claimed,self,CA,0.025,0.025,0.025,0,0.046,4,11.515,13,3.543,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,bEWWt2355tc,claimed,self,GB,0.066,0.066,0.066,0,0.119,4,29.858,4,29.858,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,_CrMhoFMQRY,claimed,self,IN,0.001,0.001,0.001,0,0.001,2,0.527,2,0.527,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,OOEK0H0aNXE,claimed,self,US,0.074,0.074,0.062,0.013,0.135,21,6.444,27,5.012,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,SycTh-jUHjg,claimed,self,VN,0.003,0.003,0.003,0,0.005,12,0.424,13,0.392,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,BOG-E5ggM0I,claimed,self,CA,0.003,0.003,0.003,0,0.005,1,5.175,1,5.175,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,YfdA-o9UWc8,claimed,self,AU,0.01,0.01,0.01,0,0.019,1,19.037,1,19.037,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,GPQclzsUXf8,claimed,self,VN,1.133,1.133,1.125,0.007,2.06,1282,1.607,1784,1.154,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,CPmhIq4Rp_k,claimed,self,NO,0.043,0.043,0.043,0,0.079,12,6.569,14,5.631,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,LERmYFg6uOc,claimed,self,VN,0.238,0.238,0.238,0,0.433,377,1.15,418,1.037,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,DZ,0.014,0.014,0.014,0,0.025,56,0.453,57,0.445,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,vUEbHImJYZg,claimed,self,JP,0.01,0.01,0.01,0,0.019,16,1.188,22,0.864,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,AG,0,0,0,0,0,1,0.18,1,0.18,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,hATXAiytvGg,claimed,self,VN,0.001,0.001,0.001,0,0.002,4,0.53,4,0.53,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,ET,0.001,0.001,0.001,0,0.001,3,0.375,5,0.225,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5jXBbk80XQA,claimed,self,AZ,0.001,0.001,0.001,0,0.001,11,0.126,13,0.106,0,0
20190111,UCz1LaJzBXTaAZDtJq4hqiMw,Mq1ykvF0EY0,claimed,self,VN,0.004,0.004,0.004,0,0.007,5,1.36,7,0.971,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,6zHzgZI0b0Y,claimed,self,AE,0,0,0,0,0,1,0.054,1,0.054,0,0
20190111,UCVjf6JL7Pg1j23h2hyZBYMg,k4_dxPuXAmc,claimed,self,VN,0.001,0.001,0.001,0,0.002,2,1.149,3,0.766,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,H0CZ0i1szYE,claimed,self,VN,0.005,0.005,0.004,0.001,0.009,8,1.117,9,0.993,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,U7xGFUnv__U,claimed,self,VN,0.002,0.002,0.002,0,0.004,6,0.607,6,0.607,0,0
20190111,UCRP6wPuXh2ZqjKCrANXJZdw,Nwc2-qQfC3g,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.175,1,1.175,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,CvdXsHeV8gY,claimed,self,AZ,0,0,0,0,0.001,12,0.056,15,0.045,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,Cffb4eYDjy8,claimed,self,VN,0.002,0.002,0.002,0,0.003,10,0.277,10,0.277,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,n0mvSNTo2t0,claimed,self,VN,0.002,0.002,0.002,0,0.003,7,0.47,8,0.411,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,RxIN9Ev7y2A,claimed,self,VN,0.001,0.001,0.001,0,0.002,2,1.132,2,1.132,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,6A7sJIWwJ4k,claimed,self,MY,0.001,0.001,0.001,0,0.003,1,2.686,1,2.686,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,2P4hCd0fab0,claimed,self,US,0.022,0.022,0.022,0,0.041,1,40.817,1,40.817,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,tKaByBeEVic,claimed,self,US,0.004,0.004,0.004,0,0.007,2,3.379,3,2.253,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,GY,0.001,0.001,0.001,0,0.001,1,1.492,1,1.492,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,doiz_C2IHOM,claimed,self,IN,0.002,0.002,0.002,0,0.004,11,0.366,11,0.366,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,jWQB4kOCews,claimed,self,SG,0.001,0.001,0.001,0,0.002,1,2.323,1,2.323,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,r6iCR5lEvmQ,claimed,self,US,0.004,0,0,0,0,0,0,0,0,0.004,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ZoWKYgSxMQA,claimed,self,JM,0,0,0,0,0,4,0.081,4,0.081,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,6djdGp1J6C4,claimed,self,US,0.002,0.002,0.002,0,0.004,1,4.416,1,4.416,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,kY4d56tQ0MI,claimed,self,JP,0.002,0.002,0.002,0,0.003,1,2.954,1,2.954,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,OM,0.002,0.002,0.002,0,0.003,10,0.282,10,0.282,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,QMU_ICw-R5A,claimed,self,VN,0.001,0.001,0.001,0,0.002,3,0.698,3,0.698,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,CPmhIq4Rp_k,claimed,self,SA,0.001,0.001,0.001,0,0.002,2,0.829,2,0.829,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,MQ,0.001,0.001,0.001,0,0.002,2,1.004,2,1.004,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,LZRPov39Qko,claimed,self,JP,0,0,0,0,0.001,4,0.185,4,0.185,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,BtzI592Kois,claimed,self,VN,0,0,0,0,0.001,5,0.144,6,0.12,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,CrzfGkrf7EE,claimed,self,GR,0.003,0.003,0.003,0,0.006,2,2.849,2,2.849,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,HR,0.018,0.018,0.018,0,0.033,24,1.355,24,1.355,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,EAmzjI4ySac,claimed,self,TZ,0.012,0.012,0.012,0,0.021,28,0.751,27,0.779,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,be_dycJYryg,claimed,self,NZ,0.002,0.002,0.002,0,0.004,1,3.912,2,1.956,0,0
20190111,UCag_pQZXT-mPS94lr1_jZyA,LG4FTKPuwpM,claimed,self,JP,0.017,0.017,0.017,0,0.031,2,15.476,4,7.738,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,JR93LYl29Lg,claimed,self,ZA,0.002,0.002,0.002,0,0.004,5,0.743,5,0.743,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,retCUhVTDX0,claimed,self,VN,0.007,0.007,0.007,0,0.014,10,1.355,11,1.232,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,KcoKO_6T0RA,claimed,self,KZ,0.012,0.012,0.012,0,0.021,3,7.029,6,3.514,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,659pu-4JV0s,claimed,self,DK,0.002,0.002,0.002,0,0.003,1,3.14,1,3.14,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ybZYH523hoo,claimed,self,ZZ,0.055,0.055,0.049,0.006,0.1,252,0.398,251,0.4,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,c0tQGfT2br8,claimed,self,MX,0,0,0,0,0,3,0.09,12,0.022,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,MSvEqLd9nVA,claimed,self,TW,0.002,0.002,0.002,0,0.004,2,1.798,2,1.798,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,iVRsNoewSC8,claimed,self,VN,0.006,0.006,0.006,0,0.012,37,0.313,46,0.252,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,kl9T5j6pAYc,claimed,self,RU,0,0,0,0,0,1,0.285,1,0.285,0,0
20190111,UCRP6wPuXh2ZqjKCrANXJZdw,m09kOPwdrks,claimed,self,VN,0.001,0.001,0.001,0,0.002,5,0.393,8,0.246,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,m4QXk_MjDzs,claimed,self,KE,0.001,0.001,0.001,0,0.003,7,0.368,9,0.287,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,KcoKO_6T0RA,claimed,self,AF,0.006,0.006,0.006,0,0.011,1,11.245,4,2.811,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,kXI37mZY5C0,claimed,self,BD,0.009,0.009,0.009,0,0.016,8,2.032,8,2.032,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,f6O2JYJr6Uw,claimed,self,VN,0.004,0.004,0.004,0,0.006,1,6.425,3,2.142,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,YuR79LMH6GQ,claimed,self,BR,0.031,0.031,0.031,0,0.056,76,0.74,76,0.74,0,0
20190111,UCn3uUiUoWKLW0Lo-em-XQ2g,Kcwt0nG5qb4,claimed,self,VN,0.004,0.004,0.004,0,0.006,13,0.496,15,0.43,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,SK,0.003,0.003,0.003,0,0.006,18,0.332,18,0.332,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,yYgNYc0yL80,claimed,self,AF,0,0,0,0,0.001,3,0.194,2,0.291,0,0
20190111,UCRr7SQnvbQbBu67S2c31yvw,X5-Qcg93CoM,claimed,self,TW,0.016,0.016,0.016,0,0.029,2,14.29,5,5.716,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,jda6p2tqpek,claimed,self,MY,0.008,0.008,0.008,0,0.014,13,1.068,13,1.068,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,dekftOs6lXA,claimed,self,VN,0.286,0.286,0.274,0.011,0.519,573,0.905,600,0.865,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l746Mx9dcII,claimed,self,FJ,0,0,0,0,0,1,0.24,1,0.24,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,EHV6SUYiMNM,claimed,self,US,0.099,0.099,0.099,0,0.18,23,7.828,29,6.208,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,Itcufder_Ag,claimed,self,IN,0.001,0.001,0.001,0,0.001,2,0.655,2,0.655,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,1pQ_mmz0i5Y,claimed,self,VN,0.003,0.003,0.002,0.001,0.005,12,0.445,10,0.534,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,41TLfrmZuSM,claimed,self,TH,0.004,0.004,0.004,0,0.007,3,2.327,7,0.997,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,tIvU_WO5uIY,claimed,self,DK,0.002,0.002,0.002,0,0.003,1,3.032,1,3.032,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,EAmzjI4ySac,claimed,self,NL,0.035,0.035,0.035,0,0.063,13,4.85,13,4.85,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,Gk6dMiOhWdI,claimed,self,VN,0.035,0.035,0.035,0,0.064,208,0.309,296,0.217,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ybZYH523hoo,claimed,self,GB,1.249,1.244,1.244,0,2.239,1010,2.217,1011,2.215,0.005,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,HNg9LtHlykc,claimed,self,RU,0.001,0.001,0.001,0,0.001,1,1.343,1,1.343,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,US,3.584,3.57,3.497,0.073,6.49,1590,4.082,1590,4.082,0.015,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,dlnNkr-_cS8,claimed,self,US,0.002,0.002,0.002,0,0.004,2,2.115,3,1.41,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,JmNyFSU12VA,claimed,self,RU,0.001,0.001,0.001,0,0.001,3,0.45,3,0.45,0,0
20190111,UCn3uUiUoWKLW0Lo-em-XQ2g,s5gnlnpdQfg,claimed,self,VN,0,0,0,0,0.001,6,0.133,11,0.072,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,gKKOFmQBfzc,claimed,self,KR,0.001,0.001,0.001,0,0.002,3,0.558,3,0.558,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,YTY0lQm8Kso,claimed,self,VN,0.429,0.429,0.416,0.014,0.78,1030,0.758,1658,0.471,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,sAWKO1Q8cJI,claimed,self,MY,0,0,0,0,0.001,2,0.32,2,0.32,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,aq5rgj6H2mQ,claimed,self,KE,0.001,0.001,0.001,0,0.002,2,0.895,2,0.895,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,47LWHhaN6p0,claimed,self,ZA,0.014,0.014,0.014,0,0.026,7,3.683,8,3.222,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,fuNspIco7hk,claimed,self,IT,0.003,0.003,0.003,0,0.006,7,0.879,7,0.879,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,KuPq_YLvy2Y,claimed,self,SG,0.006,0.006,0,0.006,0.011,2,5.737,2,5.737,0,0
20190111,UCVjf6JL7Pg1j23h2hyZBYMg,nHFVfpwsOjo,claimed,self,VN,0.016,0.016,0.016,0,0.028,22,1.285,51,0.554,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,PHtenVUmPNQ,claimed,self,MY,0,0,0,0,0.001,2,0.427,2,0.427,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,4KbNSyYB5AI,claimed,self,AU,0.02,0.02,0.02,0,0.036,17,2.139,21,1.731,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,uB5Sn9wsUgo,claimed,self,TZ,0.005,0.005,0.005,0,0.009,3,3.055,3,3.055,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,zqUMxhSOIj4,claimed,self,VN,0.006,0.006,0.006,0,0.011,17,0.666,18,0.629,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,phBOpwoKHRc,claimed,self,ZA,0.009,0.009,0.009,0,0.017,2,8.29,4,4.145,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,hWUbU0ClJIw,claimed,self,TW,0.002,0.002,0.002,0,0.003,2,1.72,2,1.72,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,BBHVHyxPXY0,claimed,self,US,0.004,0.004,0.004,0,0.007,1,6.778,1,6.778,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,G1kkBHOrtUM,claimed,self,DE,0.002,0.002,0.002,0,0.004,1,3.734,2,1.867,0,0
20190111,UC42rHKsPLtfJMxWU-CWTeFQ,tMQThFkcpR8,claimed,self,VN,0.005,0.005,0.005,0,0.009,11,0.849,8,1.167,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,csmoQ45rGbI,claimed,self,RU,0,0,0,0,0,2,0.209,2,0.209,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ZoWKYgSxMQA,claimed,self,AS,0.002,0.002,0.002,0,0.004,1,4.345,1,4.345,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,xLQzQGzuEAI,claimed,self,VN,0.001,0.001,0.001,0,0.002,1,1.64,1,1.64,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,IDPYN9xhIHk,claimed,self,VN,0,0,0,0,0.001,2,0.333,2,0.333,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,YuR79LMH6GQ,claimed,self,CZ,0.004,0.004,0.004,0,0.007,2,3.477,2,3.477,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Nb-TTHeyOKc,claimed,self,NP,0,0,0,0,0,13,0.005,20,0.003,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,j0xDfypND4A,claimed,self,IE,0.002,0.002,0.002,0,0.004,6,0.723,6,0.723,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ybZYH523hoo,claimed,self,DE,1.637,1.629,1.597,0.031,2.961,1539,1.924,1540,1.923,0.008,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,bnUNqGzA0i0,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.152,1,1.152,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,24Zy7LFl0Ys,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.268,1,1.268,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,K05U2yrfESs,claimed,self,VN,0.001,0.001,0.001,0,0.002,3,0.5,4,0.375,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,CnfoOoQw_0g,claimed,self,IN,0.002,0.002,0.002,0,0.003,11,0.27,11,0.27,0,0
20190111,UCz1LaJzBXTaAZDtJq4hqiMw,Kpbli4IOY34,claimed,self,VN,0.003,0.003,0.003,0,0.005,11,0.475,12,0.435,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Nb-TTHeyOKc,claimed,self,NE,0.002,0.002,0.002,0,0.003,1,3.104,1,3.104,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,DreFSaSo_So,claimed,self,CA,0.003,0.003,0.003,0,0.005,1,5.427,1,5.427,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,xLQzQGzuEAI,claimed,self,HK,0.008,0.008,0.008,0,0.014,1,14.464,1,14.464,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,m4QXk_MjDzs,claimed,self,AE,0.055,0.055,0.055,0,0.099,7,14.168,7,14.168,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Nb-TTHeyOKc,claimed,self,GR,0.007,0.007,0.007,0,0.013,4,3.284,3,4.379,0,0
20190111,UCUn330e5WZUjufq4cF5vlbQ,_pws_th_mYU,claimed,thirdParty,US,0.007,0,0,0,0,0,0,0,0,0.007,0
20190111,UCxkC-Qes_tz0xuQwjaquTzw,U1WXhN9NePg,claimed,self,PK,0,0,0,0,0,2,0.005,2,0.005,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,mGP9Nnb-07Y,claimed,self,CH,0.002,0.002,0.002,0,0.003,1,3.343,1,3.343,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ybZYH523hoo,claimed,self,LT,0.066,0.066,0.066,0,0.119,162,0.735,163,0.731,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Ju9qvRX_9ls,claimed,self,PA,0.006,0.006,0.006,0,0.01,3,3.353,3,3.353,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,yCVutXMebes,claimed,self,TW,0.002,0.002,0.002,0,0.004,2,1.833,2,1.833,0,0
20190111,UC42rHKsPLtfJMxWU-CWTeFQ,gquo38y5wxI,claimed,self,VN,0.005,0.005,0.005,0,0.01,13,0.737,9,1.065,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,WOuWaeJ7urk,claimed,self,CZ,0.005,0.005,0.005,0,0.01,2,4.875,3,3.25,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,7Bd7GolXfiw,claimed,self,VN,0.001,0.001,0.001,0,0.002,2,1.147,2,1.147,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,00-0d4rMVzg,claimed,self,SG,0.002,0.002,0.002,0,0.003,1,3.45,1,3.45,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,we9ICcbWTDo,claimed,self,BE,0.004,0.004,0.004,0,0.007,5,1.344,5,1.344,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,uB5Sn9wsUgo,claimed,self,NL,0.014,0.014,0.014,0,0.025,7,3.632,7,3.632,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,eJzhkWeVDuc,claimed,self,NZ,0.003,0,0,0,0,0,0,0,0,0.003,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,tar3mtG-jAI,claimed,self,US,0.009,0.009,0.009,0,0.016,11,1.424,11,1.424,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,g5E5XjhJ6TY,claimed,self,VN,0.008,0.008,0.008,0,0.015,21,0.721,21,0.721,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l746Mx9dcII,claimed,self,YT,0,0,0,0,0.001,1,0.599,3,0.2,0,0
20190111,UCRP6wPuXh2ZqjKCrANXJZdw,MjggsQtRw0s,claimed,self,US,0.003,0.003,0.003,0,0.006,1,5.683,1,5.683,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,xq8wu0xZNqk,claimed,self,ZZ,0.001,0.001,0.001,0,0.001,1,1.136,1,1.136,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,3R9gQltU83M,claimed,self,VN,0.002,0.002,0.002,0,0.003,10,0.279,23,0.121,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,_EmKS7blCx4,claimed,self,VN,0,0,0,0,0.001,14,0.057,17,0.047,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,CPmhIq4Rp_k,claimed,self,US,2.941,2.676,2.602,0.074,4.84,858,5.641,850,5.695,0.265,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,BNYexlP0Fxo,claimed,self,IN,0.019,0.019,0.019,0,0.034,45,0.752,45,0.752,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,r1AB5Ehj_gE,claimed,self,KH,0,0,0,0,0,1,0.369,1,0.369,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,KcoKO_6T0RA,claimed,self,CA,0.386,0.386,0.386,0,0.702,86,8.165,130,5.401,0,0
20190111,UCf-cWjVE8fZGFNdDOxrxZHw,9KbGCHBeUtU,claimed,self,VN,0.001,0.001,0.001,0,0.002,1,1.528,1,1.528,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,czhl1wQHEsA,claimed,self,JP,0.002,0.002,0.002,0,0.004,13,0.337,13,0.337,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,BNMMvgYXlUU,claimed,self,GB,0.009,0.009,0.009,0,0.017,16,1.048,17,0.986,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,KcoKO_6T0RA,claimed,self,IN,0.076,0.076,0.076,0,0.138,152,0.906,198,0.695,0,0
20190111,UCFpT4AHklOEKrdqwmpCMO5g,ntEHBxl0w0w,claimed,self,VN,0.004,0.004,0.004,0,0.007,11,0.64,9,0.782,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,kl9T5j6pAYc,claimed,self,TW,0.017,0.017,0.017,0,0.031,3,10.447,4,7.835,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,yYgNYc0yL80,claimed,self,CA,0.005,0.005,0.005,0,0.008,13,0.629,13,0.629,0.001,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,QoHnGqE7up0,claimed,self,AR,0,0,0,0,0,1,0.366,1,0.366,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Yn6zH76dSww,claimed,self,FR,0.003,0.003,0.003,0,0.005,5,1.037,7,0.741,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,yYgNYc0yL80,claimed,self,IN,2.109,2.109,2.106,0.004,3.834,7321,0.524,7314,0.524,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,o4HxUVSLXgg,claimed,self,TH,0.002,0.002,0.002,0,0.004,2,2.046,2,2.046,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,FfCZaY8xExI,claimed,self,VN,2.469,2.469,2.469,0,4.484,3213,1.396,5552,0.808,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,bjsmzFXjDXA,claimed,self,NO,0.003,0.003,0.003,0,0.006,1,6.109,1,6.109,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,7nSVaQvNtkI,claimed,self,US,0.002,0.002,0.002,0,0.004,2,1.831,2,1.831,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,we9ICcbWTDo,claimed,self,TH,0.018,0.018,0.018,0,0.033,57,0.587,57,0.587,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,BG,0.012,0.012,0.012,0,0.023,64,0.353,64,0.353,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,jFZSVUZ4C-g,claimed,self,AZ,0.001,0.001,0.001,0,0.001,1,0.984,1,0.984,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,9l_eK--chTE,claimed,self,VN,0.002,0.002,0.002,0,0.004,10,0.408,9,0.453,0,0
20190111,UCHXT6hcUpi8NAiHRu622CUw,5RV5qr5K3Z0,claimed,self,VN,0,0,0,0,0.001,1,0.579,1,0.579,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,BqlcKWi55qk,claimed,self,JP,0.029,0.029,0.029,0,0.052,4,13.065,4,13.065,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,jqj8PO815PQ,claimed,self,DO,0,0,0,0,0,1,0.228,1,0.228,0,0
